 140    140         0.34982E+12             0.65340E-04             0.19602E-06
 141    141         0.65190E+12             0.13053E-03             0.39160E-06
 142    142         0.10487E+13             0.20999E-03             0.62998E-06
 143    143         0.20366E+13             0.40780E-03             0.12234E-05
 144    144         0.39615E+13             0.79323E-03             0.23797E-05
 145    145         0.73056E+13             0.14628E-02             0.43885E-05
 146    146         0.12506E+14             0.25041E-02             0.75122E-05
 147    147         0.19596E+14             0.39238E-02             0.11771E-04
 148    148         0.27776E+14             0.55617E-02             0.16685E-04
 149    149         0.35239E+14             0.70561E-02             0.21168E-04
 150    150         0.39679E+14             0.79451E-02             0.23835E-04
 151    151         0.39495E+14             0.79083E-02             0.23725E-04
 152    152         0.34849E+14             0.69780E-02             0.20934E-04
 153    153         0.27467E+14             0.54998E-02             0.16499E-04
 154    154         0.19506E+14             0.39058E-02             0.11717E-04
 155    155         0.12595E+14             0.25220E-02             0.75661E-05
 156    156         0.74654E+13             0.14948E-02             0.44845E-05
 157    157         0.41071E+13             0.82238E-03             0.24671E-05
 158    158         0.21351E+13             0.42752E-03             0.12825E-05
 159    159         0.11009E+13             0.22044E-03             0.66131E-06
 160    160         0.66682E+12             0.13352E-03             0.40056E-06
 161    161         0.12036E+13             0.25680E-03             0.77040E-06
 162    162         0.20816E+13             0.44414E-03             0.13324E-05
 163    163         0.43838E+13             0.93534E-03             0.28060E-05
 164    164         0.92214E+13             0.19675E-02             0.59025E-05
 165    165         0.18364E+14             0.39182E-02             0.11755E-04
 166    166         0.33840E+14             0.72203E-02             0.21661E-04
 167    167         0.56686E+14             0.12095E-01             0.36284E-04
 168    168         0.84931E+14             0.18121E-01             0.54364E-04
 169    169         0.11214E+15             0.23926E-01             0.71778E-04
 170    170         0.12884E+15             0.27489E-01             0.82467E-04
 171    171         0.12799E+15             0.27308E-01             0.81924E-04
 172    172         0.11044E+15             0.23564E-01             0.70693E-04
 173    173         0.83756E+14             0.17871E-01             0.53612E-04
 174    174         0.56494E+14             0.12054E-01             0.36161E-04
 175    175         0.34291E+14             0.73166E-02             0.21950E-04
 176    176         0.18961E+14             0.40456E-02             0.12137E-04
 177    177         0.96817E+13             0.20657E-02             0.61972E-05
 178    178         0.46543E+13             0.99306E-03             0.29792E-05
 179    179         0.22096E+13             0.47145E-03             0.14143E-05
 180    180         0.12387E+13             0.26430E-03             0.79290E-06
 181    181         0.21269E+13             0.48135E-03             0.14440E-05
 182    182         0.39754E+13             0.89970E-03             0.26991E-05
 183    183         0.91182E+13             0.20636E-02             0.61909E-05
 184    184         0.20888E+14             0.47275E-02             0.14182E-04
 185    185         0.45446E+14             0.10285E-01             0.30856E-04
 186    186         0.91600E+14             0.20731E-01             0.62193E-04
 187    187         0.16699E+15             0.37793E-01             0.11338E-03
 188    188         0.26896E+15             0.60870E-01             0.18261E-03
 189    189         0.37450E+15             0.84758E-01             0.25427E-03
 190    190         0.44211E+15             0.10006E+00             0.30017E-03
 191    191         0.43781E+15             0.99085E-01             0.29725E-03
 192    192         0.36657E+15             0.82962E-01             0.24889E-03
 193    193         0.26445E+15             0.59851E-01             0.17955E-03
 194    194         0.16709E+15             0.37816E-01             0.11345E-03
 195    195         0.93898E+14             0.21251E-01             0.63753E-04
 196    196         0.47697E+14             0.10795E-01             0.32384E-04
 197    197         0.22300E+14             0.50469E-02             0.15141E-04
 198    198         0.98161E+13             0.22216E-02             0.66647E-05
 199    199         0.42643E+13             0.96510E-03             0.28953E-05
 200    200         0.22014E+13             0.49821E-03             0.14946E-05
 201    201         0.35303E+13             0.84387E-03             0.25316E-05
 202    202         0.71538E+13             0.17100E-02             0.51301E-05
 203    203         0.17900E+14             0.42789E-02             0.12837E-04
 204    204         0.44856E+14             0.10722E-01             0.32167E-04
 205    205         0.10762E+15             0.25725E-01             0.77176E-04
 206    206         0.24150E+15             0.57727E-01             0.17318E-03
 207    207         0.49125E+15             0.11743E+00             0.35229E-03
 208    208         0.87284E+15             0.20864E+00             0.62593E-03
 209    209         0.13089E+16             0.31287E+00             0.93861E-03
 210    210         0.16053E+16             0.38372E+00             0.11512E-02
 211    211         0.15812E+16             0.37796E+00             0.11339E-02
 212    212         0.12688E+16             0.30329E+00             0.90986E-03
 213    213         0.85636E+15             0.20470E+00             0.61411E-03
 214    214         0.49694E+15             0.11879E+00             0.35637E-03
 215    215         0.25304E+15             0.60486E-01             0.18146E-03
 216    216         0.11569E+15             0.27655E-01             0.82966E-04
 217    217         0.48779E+14             0.11660E-01             0.34981E-04
 218    218         0.19498E+14             0.46609E-02             0.13983E-04
 219    219         0.77270E+13             0.18471E-02             0.55412E-05
 220    220         0.36672E+13             0.87661E-03             0.26298E-05
 221    221         0.53891E+13             0.13554E-02             0.40662E-05
 222    222         0.11843E+14             0.29786E-02             0.89357E-05
 223    223         0.32275E+14             0.81174E-02             0.24352E-04
 224    224         0.88528E+14             0.22266E-01             0.66797E-04
 225    225         0.23518E+15             0.59148E-01             0.17745E-03
 226    226         0.59402E+15             0.14940E+00             0.44820E-03
 227    227         0.13904E+16             0.34971E+00             0.10491E-02
 228    228         0.28454E+16             0.71563E+00             0.21469E-02
 229    229         0.47661E+16             0.11987E+01             0.35961E-02
 230    230         0.61859E+16             0.15558E+01             0.46674E-02
 231    231         0.60356E+16             0.15180E+01             0.45540E-02
 232    232         0.45463E+16             0.11434E+01             0.34303E-02
 233    233         0.27991E+16             0.70399E+00             0.21120E-02
 234    234         0.14481E+16             0.36420E+00             0.10926E-02
 235    235         0.64678E+15             0.16267E+00             0.48801E-03
 236    236         0.25942E+15             0.65247E-01             0.19574E-03
 237    237         0.97507E+14             0.24524E-01             0.73571E-04
 238    238         0.35289E+14             0.88755E-02             0.26627E-04
 239    239         0.12780E+14             0.32142E-02             0.96427E-05
 240    240         0.55953E+13             0.14073E-02             0.42218E-05
 241    241         0.74022E+13             0.19547E-02             0.58641E-05
 242    242         0.17566E+14             0.46387E-02             0.13916E-04
 243    243         0.51830E+14             0.13687E-01             0.41060E-04
 244    244         0.15502E+15             0.40937E-01             0.12281E-03
 245    245         0.45519E+15             0.12020E+00             0.36061E-03
 246    246         0.12940E+16             0.34170E+00             0.10251E-02
 247    247         0.35051E+16             0.92560E+00             0.27768E-02
 248    248         0.88508E+16             0.23372E+01             0.70117E-02
 249    249         0.17878E+17             0.47211E+01             0.14163E-01
 250    250         0.25499E+17             0.67336E+01             0.20201E-01
 251    251         0.24446E+17             0.64554E+01             0.19366E-01
 252    252         0.16639E+17             0.43937E+01             0.13181E-01
 253    253         0.89725E+16             0.23694E+01             0.71081E-02
 254    254         0.39331E+16             0.10386E+01             0.31159E-02
 255    255         0.14632E+16             0.38639E+00             0.11592E-02
 256    256         0.50780E+15             0.13410E+00             0.40229E-03
 257    257         0.17032E+15             0.44975E-01             0.13493E-03
 258    258         0.56134E+14             0.14823E-01             0.44470E-04
 259    259         0.18733E+14             0.49468E-02             0.14840E-04
 260    260         0.76381E+13             0.20170E-02             0.60509E-05
 261    261         0.89934E+13             0.24858E-02             0.74575E-05
 262    262         0.22786E+14             0.62983E-02             0.18895E-04
 263    263         0.71868E+14             0.19865E-01             0.59594E-04
 264    264         0.23177E+15             0.64062E-01             0.19219E-03
 265    265         0.74507E+15             0.20594E+00             0.61783E-03
 266    266         0.23662E+16             0.65402E+00             0.19621E-02
 267    267         0.73218E+16             0.20238E+01             0.60714E-02
 268    268         0.21913E+17             0.60569E+01             0.18171E-01
 269    269         0.65689E+17             0.18157E+02             0.54471E-01
 270    270         0.11571E+18             0.31984E+02             0.95953E-01
 271    271         0.10674E+18             0.29503E+02             0.88509E-01
 272    272         0.60265E+17             0.16658E+02             0.49973E-01
 273    273         0.26621E+17             0.73582E+01             0.22074E-01
 274    274         0.86207E+16             0.23828E+01             0.71485E-02
 275    275         0.26572E+16             0.73447E+00             0.22034E-02
 276    276         0.81307E+15             0.22474E+00             0.67422E-03
 277    277         0.24804E+15             0.68561E-01             0.20568E-03
 278    278         0.75783E+14             0.20947E-01             0.62841E-04
 279    279         0.23716E+14             0.65554E-02             0.19666E-04
 280    280         0.91653E+13             0.25334E-02             0.76001E-05
 281    281         0.96426E+13             0.27817E-02             0.83452E-05
 282    282         0.25488E+14             0.73528E-02             0.22059E-04
 283    283         0.83905E+14             0.24205E-01             0.72616E-04
 284    284         0.28469E+15             0.82128E-01             0.24638E-03
 285    285         0.97665E+15             0.28175E+00             0.84524E-03
 286    286         0.33873E+16             0.97719E+00             0.29316E-02
 287    287         0.11903E+17             0.34338E+01             0.10301E-01
 288    288         0.41795E+17             0.12057E+02             0.36172E-01
 289    289         0.13356E+18             0.38531E+02             0.11559E+00
 290    290         0.58611E+18             0.16908E+03             0.50725E+00
 291    291         0.68408E+18             0.19735E+03             0.59204E+00
 292    292         0.23728E+18             0.68452E+02             0.20535E+00
 293    293         0.48098E+17             0.13876E+02             0.41627E-01
 294    294         0.12625E+17             0.36420E+01             0.10926E-01
 295    295         0.35406E+16             0.10214E+01             0.30643E-02
 296    296         0.10102E+16             0.29144E+00             0.87431E-03
 297    297         0.29190E+15             0.84208E-01             0.25262E-03
 298    298         0.85460E+14             0.24654E-01             0.73962E-04
 299    299         0.25821E+14             0.74491E-02             0.22347E-04
 300    300         0.96998E+13             0.27982E-02             0.83947E-05
 i,j,tneut=  1  1   0.147640
 i,j,tneut=  1  2   0.147318
 i,j,tneut=  1  3   0.142059
 i,j,tneut=  1  4   0.130763
 i,j,tneut=  2  1   0.153266
 i,j,tneut=  2  2   0.149635
 i,j,tneut=  2  3   0.139375
 i,j,tneut=  2  4   0.130923
 i,j,tneut=  3  1   0.157026
 i,j,tneut=  3  2   0.152428
 i,j,tneut=  3  3   0.139326
 i,j,tneut=  3  4   0.131481
 i,j,tneut=  4  1   0.159488
 i,j,tneut=  4  2   0.155017
 i,j,tneut=  4  3   0.141140
 i,j,tneut=  4  4   0.131871
 i,j,tneut=  5  1   0.160965
 i,j,tneut=  5  2   0.157194
